gvkey,conm,tic,cusip,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
136648,VISTEON CORP,VC,92839U206,P,01,LC,88319,37682,20000629,20090305
136725,INTUITIVE SURGICAL INC,ISRG,46120E602,P,01,LC,88352,37727,20000613,E
137232,JANUS CAPITAL GROUP INC,JNS,47102X105,P,01,LC,88313,37678,20000626,E
138205,ILLUMINA INC,ILMN,452327109,P,01,LC,88446,37938,20000728,E
138743,EQUINIX INC,EQIX,29444U700,P,01,LC,89617,38419,20021231,E
138743,EQUINIX INC,EQIX,29444U700,P,01,LC,88519,38419,20000811,20021230
139662,AVAYA INC,5933B,05399R942,P,01,LC,88587,39130,20001002,20071025
139665,MOODY'S CORP,MCO,615369105,P,01,LC,48506,20610,20001031,E
140033,GENON ENERGY INC,GEN.3,37244E107,P,05,LC,91071,50187,20060111,20101205
140033,GENON ENERGY INC,GEN.3,37244E107,P,05,LC,88992,41582,20101206,20121231
140033,GENON ENERGY INC,GEN.3,37244E107,P,01,LC,88601,39144,20010122,20030714
140541,TAPESTRY INC,TPR,876030107,P,01,LC,88661,40143,20001005,E
140760,MONSANTO CO,MON,61166W101,P,01,LC,88668,40148,20001018,E
141384,ALIGN TECHNOLOGY INC,ALGN,016255101,P,01,LC,88860,41154,20010126,E
141400,MASSEY ENERGY CO,MEE,576206106,P,01,LC,26382,20745,20001201,20110601
141459,GARMIN LTD,GRMN,H2906T109,P,01,LC,88837,41059,20001208,E
141913,GLOBAL PAYMENTS INC,GPN,37940X102,P,01,LC,88873,41168,20010201,E
142460,PEABODY ENERGY CORP,BTU,704551100,P,01,LC,88991,41580,20010523,E
142811,FMC TECHNOLOGIES INC,FTI.1,30249U101,P,01,LC,89004,41678,20010614,E
142953,MONDELEZ INTERNATIONAL INC,MDLZ,609207105,P,01,LC,89006,41680,20010613,E
143356,PRUDENTIAL FINANCIAL INC,PRU,744320102,P,01,LC,89258,42524,20011213,E
143357,ACCENTURE PLC,ACN,G1151C101,P,01,LC,89071,41871,20010719,E
143974,ALLIANCE DATA SYSTEMS CORP,ADS,018581108,P,01,LC,89002,41671,20010608,E
144009,WILLIS TOWERS WATSON PLC,WLTW,G96629103,P,01,LC,89017,41694,20010612,E
144066,ROCKWELL COLLINS INC,COL,774341101,P,01,LC,89014,41688,20010702,E
144559,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102,P,01,LC,89070,41870,20010807,E
145046,ANTHEM INC,ANTM,036752103,P,01,LC,89179,42273,20011030,E
145049,GAMESTOP CORP,GME,36467W109,J,02,LC,90379,42775,20051001,20070207
145049,GAMESTOP CORP,GME,36467W109,P,02,LC,90379,42775,20041115,20050930
145049,GAMESTOP CORP,GME,36467W109,P,01,LC,89301,42775,20051001,E
145049,GAMESTOP CORP,GME,36467W109,N,01,LC,89301,42775,20041115,20050930
145049,GAMESTOP CORP,GME,36467W109,C,01,LC,89301,42775,20041101,20041114
145049,GAMESTOP CORP,GME,36467W109,P,01,LC,89301,42775,20020213,20041031
145552,CENTENE CORP,CNC,15135B101,P,01,LC,89269,42540,20011213,E
145701,PRINCIPAL FINANCIAL GRP INC,PFG,74251V102,P,01,LC,89195,42285,20011023,E
145977,ADVANCE AUTO PARTS INC,AAP,00751Y106,P,01,LC,89217,42402,20011129,E
146017,ACUITY BRANDS INC,AYI,00508Y102,P,01,LC,89216,42401,20011114,E
147175,LORILLARD INC,LO,544147101,P,01,LC,89303,21111,20020201,20150611
147579,NETFLIX INC,NFLX,64110L106,P,01,LC,89393,43145,20020523,E
148349,TRANSDIGM GROUP INC,TDG,893641100,P,01,LC,91152,50481,20060315,E
149070,CME GROUP INC,CME,12572Q105,P,01,LC,89626,43791,20021206,E
149318,WYNN RESORTS LTD,WYNN,983134107,P,01,LC,89533,43620,20021025,E
149337,NASDAQ INC,NDAQ,631103108,P,01,LC,90601,46282,20050210,E
149738,CIT GROUP INC,CIT,125581801,P,06,LC,93150,43340,20091210,E
149738,CIT GROUP INC,CIT,125581801,P,01,LC,89463,43340,20020702,20091102
150699,CIMAREX ENERGY CO,XEC,171798101,P,01,LC,89509,43520,20021001,E
150937,SEAGATE TECHNOLOGY PLC,STX,G7945M107,P,01,LC,89641,43807,20021211,E
154357,QEP RESOURCES INC,QEP,74733V100,P,01,LC,93422,53439,20100701,E
155394,LKQ CORP,LKQ,501889208,P,02,LC,89866,44497,20031003,E
157057,ASSURANT INC,AIZ,04621X108,P,01,LC,90038,44893,20040205,E
157855,SALESFORCE.COM INC,CRM,79466L302,P,01,LC,90215,45288,20040623,E
157858,FREESCALE SEMICONDUCTOR INC,BX1,35699Z005,P,02,LC,90435,45382,20041203,20061201
157858,FREESCALE SEMICONDUCTOR INC,BX1,35699Z005,J,01,LC,90251,45382,20041201,20061201
157858,FREESCALE SEMICONDUCTOR INC,BX1,35699Z005,P,01,LC,90251,45382,20040730,20041130
158354,GENWORTH FINANCIAL INC,GNW,37247D106,P,01,LC,90162,45174,20040525,E
160225,MASTERCARD INC,MA,57636Q104,P,01,LC,91233,50700,20060525,E
160255,HOSPIRA INC,HSP,441060100,P,01,LC,90110,45068,20040503,20150902
160256,METROPCS COMMUNICATIONS INC,PCS,591708102,P,01,LC,91937,52120,20070419,20130430
160329,ALPHABET INC,GOOGL,02079K305,P,01,LC,90319,45483,20040819,E
160329,ALPHABET INC,GOOGL,02079K305,J,03,LC,14542,45483,20140403,E
160479,EXTRA SPACE STORAGE INC,EXR,30225T102,P,01,LC,90305,45469,20040812,E
160991,DIGITAL REALTY TRUST INC,DLR,253868103,P,01,LC,90373,45684,20041029,E
162129,MOSAIC CO,MOS,61945C103,P,01,LC,90386,45695,20041025,E
162448,ALPHA NATURAL RESOURCES INC,ANRZQ,02076X102,P,01,LC,90547,46145,20050215,20160729
162906,IHS MARKIT LTD,INFO,G47567105,P,01,LC,90992,48792,20051111,20160712
162906,IHS MARKIT LTD,INFO,G47567105,P,01,LC,14704,54895,20160713,E
163610,INTERCONTINENTAL EXCHANGE,ICE,45866F104,P,01,LC,90993,48793,20051116,E
163946,CF INDUSTRIES HOLDINGS INC,CF,125269100,P,01,LC,90829,47183,20050811,E
164296,DISCOVERY COMMUNICATIONS INC,DISCA,25470F104,J,03,LC,92778,47011,20080918,E
164296,DISCOVERY COMMUNICATIONS INC,DISCA,25470F104,J,02,LC,90806,47011,20050721,E
164296,DISCOVERY COMMUNICATIONS INC,DISCA,25470F104,P,01,LC,90805,47011,20050721,E
164708,AMERIPRISE FINANCIAL INC,AMP,03076C106,P,01,LC,90880,47422,20051003,E
165052,UNDER ARMOUR INC,UAA,904311107,P,01,LC,90979,48779,20051118,E
165052,UNDER ARMOUR INC,UAA,904311107,J,03,LC,15980,48779,20160408,E
165123,LEIDOS HOLDINGS INC,LDOS,525327102,P,01,LC,91547,51338,20061013,E
165675,VIACOM INC,VIAB,92553P201,J,02,LC,91066,50032,20060103,E
165675,VIACOM INC,VIAB,92553P201,P,01,LC,91063,50032,20060103,E
165914,CHIPOTLE MEXICAN GRILL INC,CMG,169656105,J,02,LC,91518,50184,20061013,20091221
165914,CHIPOTLE MEXICAN GRILL INC,CMG,169656105,P,01,LC,91068,50184,20060126,E
165993,FIDELITY NATIONAL INFO SVCS,FIS,31620M106,P,01,LC,89003,41673,20060201,E
166451,NYSE EURONEXT,NYX,629491101,P,01,LC,91143,50474,20060308,20131112
170617,FACEBOOK INC,FB,30303M102,P,01,LC,13407,54084,20120518,E
170841,PHILLIPS 66,PSX,718546104,P,01,LC,13356,54048,20120501,E
174022,REALOGY HOLDINGS CORP,RLGY,75605Y106,P,01,LC,91388,50961,20060801,20070409
174022,REALOGY HOLDINGS CORP,RLGY,75605Y106,P,02,LC,13622,54208,20121011,E
174130,EMBARQ CORP,EQ,29078E105,P,01,LC,91218,50697,20060518,20090630
174490,WINDSTREAM HOLDINGS INC,WIN,97382A200,P,01,LC,91391,50964,20060718,E
174729,WYNDHAM WORLDWIDE CORP,WYN,98310W108,P,01,LC,91392,50965,20060801,E
175263,WESTERN UNION CO,WU,959802109,P,01,LC,91461,51196,20061002,E
175319,HANESBRANDS INC,HBI,410345102,P,01,LC,91416,51096,20060906,E
175404,FIRST SOLAR INC,FSLR,336433107,P,01,LC,91611,51447,20061117,E
176282,SPECTRA ENERGY CORP,SE.7,847560109,P,01,LC,91650,51539,20070103,E
176404,TIME WARNER CABLE INC,TWC,88732J207,P,01,LC,91883,51978,20070301,20160517
177264,COVIDIEN PLC,COV,G2554F113,P,02,LC,92156,52417,20070702,20150126
177267,TE CONNECTIVITY LTD,TEL,H84989104,P,02,LC,92157,52418,20070702,E
177376,DISCOVER FINANCIAL SVCS,DFS,254709108,P,02,LC,92121,52396,20070702,E
177884,CONCHO RESOURCES INC,CXO,20605P101,P,01,LC,92239,52684,20070803,E
178310,TERADATA CORP,TDC,88076W103,P,01,LC,92293,52762,20071001,E
178704,ULTA BEAUTY INC,ULTA,90384S303,P,01,LC,92322,52788,20071025,E
179437,AMERICAN WATER WORKS CO INC,AWK,030420103,P,01,LC,92614,52985,20080423,E
179534,VISA INC,V,92826C839,P,01,LC,92611,52983,20080319,E
179621,PHILIP MORRIS INTERNATIONAL,PM,718172109,P,01,LC,92602,52978,20080331,E
179700,DR PEPPER SNAPPLE GROUP INC,DPS,26138E109,P,01,LC,92618,52990,20080507,E
180167,SCRIPPS NETWORKS INTERACTIVE,SNI,811065101,P,01,LC,92709,53039,20080701,E
180405,ACTIVISION BLIZZARD INC,ATVI,00507V109,P,01,LC,79678,12499,20080710,E
180652,VERISK ANALYTICS INC,VRSK,92345Y106,P,01,LC,93089,53256,20091007,E
180711,BROADCOM LTD,AVGO,Y09827109,P,01,LC,93002,53196,20090806,E
180833,MEAD JOHNSON NUTRITION CO,MJN,582839106,P,01,LC,92890,53121,20090211,E
183257,CAREFUSION CORP,CFN,14170T101,P,01,LC,92988,53189,20090901,20150331
184500,CBOE GLOBAL MARKETS INC,CBOE,12503M108,P,01,LC,93429,53447,20100615,E
186106,MOTOROLA MOBILITY HLDGS INC,MMI.3,620097105,P,01,LC,12456,53616,20110104,20120531
186989,MARATHON PETROLEUM CORP,MPC,56585A102,P,01,LC,12872,53810,20110623,E
187128,WPX ENERGY INC,WPX,98212B103,P,01,LC,13141,53947,20120103,E
188255,FORTUNE BRANDS HOME & SECUR,FBHS,34964C106,P,01,LC,12981,53876,20111004,E
189491,XYLEM INC,XYL,98419M100,P,01,LC,13035,53896,20111101,E
198058,MICHAEL KORS HOLDINGS LTD,KORS,G60754101,P,01,LC,13142,53948,20111215,E
199356,TRIPADVISOR INC,TRIP,896945201,P,01,LC,13168,53964,20111221,E
260774,CBRE GROUP INC,CBG,12504L109,P,01,LC,90199,45270,20040610,E
294524,LYONDELLBASELL INDUSTRIES NV,LYB,N53745100,N,02,LC,12346,53531,20101014,20101206
294524,LYONDELLBASELL INDUSTRIES NV,LYB,N53745100,C,01,LC,12345,53531,20101014,E
316056,ALLEGION PLC,ALLE,G0176J109,P,01,LC,14297,54641,20131202,E
